p,n,time,reg,strategy,gaps,primals,it,s,relgaps,μ0
1000,500,0.6228249073028564,0.05,exact,0.00012354536079328682,108.65081525379742,5,10,1.1370863670437927e-6,$\mu_0 = 0.99$
1000,500,0.6291170120239258,0.05,exact,0.0001081839959908848,108.65081525378261,5,10,9.957034904725984e-7,$\mu_0 = 0.99$
1000,500,0.6356370449066162,0.05,exact,9.441674910704023e-5,108.65081525377114,5,10,8.689925509211781e-7,$\mu_0 = 0.99$
1000,500,0.6422150135040283,0.05,exact,8.252264967723022e-5,108.65081525376226,5,10,7.595216794691534e-7,$\mu_0 = 0.99$
1000,500,0.6486899852752686,0.05,exact,7.212272512902018e-5,108.65081525375545,5,10,6.638028896568937e-7,$\mu_0 = 0.99$
1000,500,0.6551120281219482,0.05,exact,6.303912414296065e-5,108.65081525375015,5,10,5.801992741217357e-7,$\mu_0 = 0.99$
1000,500,0.6612548828125,0.05,exact,5.5130528991753636e-5,108.65081525374612,5,10,5.074101732508889e-7,$\mu_0 = 0.99$
1000,500,0.6680049896240234,0.05,exact,4.809304718378371e-5,108.65081525374296,5,10,4.4263862237450564e-7,$\mu_0 = 0.99$
1000,500,0.6745929718017578,0.05,exact,4.2346480228161454e-5,108.65081525374055,5,10,3.897483891792849e-7,$\mu_0 = 0.99$
1000,500,0.6820509433746338,0.05,exact,3.670937671529373e-5,108.65081525373866,5,10,3.3786563524225893e-7,$\mu_0 = 0.99$
1000,500,0.6885440349578857,0.05,exact,3.211006028891461e-5,108.65081525373722,5,10,2.9553446252498444e-7,$\mu_0 = 0.99$
1000,500,0.6951079368591309,0.05,exact,2.8139826795836598e-5,108.65081525373611,5,10,2.589932411470697e-7,$\mu_0 = 0.99$
1000,500,0.7015769481658936,0.05,exact,2.458087752188476e-5,108.65081525373523,5,10,2.2623739605156538e-7,$\mu_0 = 0.99$
1000,500,0.70806884765625,0.05,exact,2.1566933952499312e-5,108.65081525373456,5,10,1.9849767258656636e-7,$\mu_0 = 0.99$
1000,500,0.7145519256591797,0.05,exact,1.876126272293277e-5,108.65081525373408,5,10,1.726748453669609e-7,$\mu_0 = 0.99$
1000,500,0.7210268974304199,0.05,exact,1.6392852984381534e-5,108.65081525373367,5,10,1.5087648395549624e-7,$\mu_0 = 0.99$
1000,500,0.727470874786377,0.05,exact,1.4333013766076874e-5,108.65081525373336,5,10,1.3191814283772137e-7,$\mu_0 = 0.99$
1000,500,0.7345449924468994,0.05,exact,1.2529865301758036e-5,108.65081525373313,5,10,1.153223311992362e-7,$\mu_0 = 0.99$
1000,500,0.741318941116333,0.05,exact,1.095178326693258e-5,108.65081525373296,5,10,1.0079798519096989e-7,$\mu_0 = 0.99$
1000,500,0.7479898929595947,0.05,exact,9.573964490527942e-6,108.65081525373282,5,10,8.811682147225322e-8,$\mu_0 = 0.99$
1000,500,0.7548959255218506,0.05,exact,8.253756377030186e-6,108.6508152537327,5,10,7.596589457479131e-8,$\mu_0 = 0.99$
1000,500,0.7613508701324463,0.05,exact,7.288978153496828e-6,108.65081525373262,5,10,6.708627207697294e-8,$\mu_0 = 0.99$
1000,500,0.7681128978729248,0.05,exact,6.411498162606222e-6,108.65081525373259,5,10,5.90101247527083e-8,$\mu_0 = 0.99$
1000,500,0.7748448848724365,0.05,exact,5.606479817288346e-6,108.6508152537325,5,10,5.160089967291566e-8,$\mu_0 = 0.99$
