passes,init_partial0F,init_relgap,final_relgap,nnz_solution,randomize,strategy,times,dataset,warm_start,reg_grid,lambdamax,start_kind,ordering
144,1166.5,0.9721676187849834,8.705509147082731e-9,111,true,exact,2.896784782409668,w1a,false,0.06150799653536698,16.06419055308849,cold,permuted
186,1166.5,0.9778691961934661,9.433106465225251e-9,122,true,exact,3.5663421154022217,w1a,false,0.04653982429719224,16.06419055308849,cold,permuted
163,1166.5,0.9824468107061896,9.372636315732478e-9,112,true,exact,3.2513210773468018,w1a,false,0.03521420575563868,16.06419055308849,cold,permuted
158,1166.5,0.9861086398646193,8.355733891032375e-9,115,true,exact,3.175801992416382,w1a,false,0.026644713548591308,16.06419055308849,cold,permuted
178,1166.5,0.9890286330690579,5.380215345601256e-9,123,true,exact,3.4506590366363525,w1a,false,0.02016063531328705,16.06419055308849,cold,permuted
193,1166.5,0.9913506071381764,9.040889388161544e-9,133,true,exact,3.9373509883880615,w1a,false,0.015254478735307905,16.06419055308849,cold,permuted
222,1166.5,0.99319248065913,8.86044110065224e-9,161,true,exact,4.6363749504089355,w1a,false,0.011542251415688211,16.06419055308849,cold,permuted
300,1166.5,0.9946502894067152,0.009894512954977067,169,true,exact,6.432597875595093,w1a,false,0.008733406762343065,16.06419055308849,cold,permuted
300,1166.5,0.9958018129373072,1.8253989545037383e-7,157,true,exact,6.303442001342773,w1a,false,0.006608103647168024,16.06419055308849,cold,permuted
300,1166.5,0.9967097497473592,6.936696163387138e-6,162,true,exact,6.355787038803101,w1a,false,0.005000000000000002,16.06419055308849,cold,permuted
2,1166.5,0.8103067618827862,-1.0471963586771903e-15,0,true,exact,0.013759136199951172,w1a,true,1.0,16.06419055308849,warm,permuted
8,2.842170943040401e-14,0.09156777853976172,1.2177938170793645e-9,4,true,exact,0.23305702209472656,w1a,true,0.756646727558943,16.06419055308849,warm,permuted
40,1.5631940186722204e-13,0.07638264323794716,9.496228951712734e-9,16,true,exact,0.6562321186065674,w1a,true,0.5725142703256574,16.06419055308849,warm,permuted
62,3.197442310920451e-14,0.06934509062520448,7.157340510877864e-9,17,true,exact,1.0455138683319092,w1a,true,0.43319104912270473,16.06419055308849,warm,permuted
82,1.1368683772161603e-13,0.06430110342800334,8.64645893451767e-9,25,true,exact,1.2705719470977783,w1a,true,0.32777258972651985,16.06419055308849,warm,permuted
96,1.1723955140041653e-13,0.06101502605019686,8.86590003754206e-9,46,true,exact,1.7128479480743408,w1a,true,0.2480080574000913,16.06419055308849,warm,permuted
95,1.5276668818842154e-13,0.06323958080955297,7.1698575695740926e-9,46,true,exact,1.6912298202514648,w1a,true,0.18765448504002957,16.06419055308849,warm,permuted
68,1.1191048088221578e-12,0.06691330398197964,8.101159561489786e-9,76,true,exact,1.202131986618042,w1a,true,0.14198815201729703,16.06419055308849,warm,permuted
85,9.237055564881302e-14,0.06790126443983373,9.617840279831362e-9,82,true,exact,1.44327712059021,w1a,true,0.10743487057602952,16.06419055308849,warm,permuted
107,9.414691248821327e-13,0.06585614408589685,6.375267611206969e-9,94,true,exact,2.099726915359497,w1a,true,0.08129024324707132,16.06419055308849,warm,permuted
119,6.696865284538944e-13,0.06370376935308443,7.517749885511557e-9,107,true,exact,2.205284833908081,w1a,true,0.06150799653536698,16.06419055308849,warm,permuted
145,2.327027459614328e-13,0.06123402037311117,2.193870758339351e-9,122,true,exact,2.967339038848877,w1a,true,0.04653982429719224,16.06419055308849,warm,permuted
140,1.1368683772161603e-13,0.06056567773713594,9.454746796666394e-9,128,true,exact,2.755025863647461,w1a,true,0.03521420575563868,16.06419055308849,warm,permuted
132,2.007283228522283e-13,0.06095080069939964,6.95300824747477e-9,131,true,exact,2.6723411083221436,w1a,true,0.026644713548591308,16.06419055308849,warm,permuted
131,2.6645352591003757e-13,0.06219824581982486,9.243560204419473e-9,138,true,exact,2.674304962158203,w1a,true,0.02016063531328705,16.06419055308849,warm,permuted
155,2.2382096176443156e-13,0.06317305717510688,9.98586538635501e-9,150,true,exact,3.2313520908355713,w1a,true,0.015254478735307905,16.06419055308849,warm,permuted
191,2.602362769721367e-13,0.06340938858172541,5.217381161615297e-9,161,true,exact,4.037189960479736,w1a,true,0.011542251415688211,16.06419055308849,warm,permuted
254,3.019806626980426e-13,0.06406128704814928,9.02269148033205e-9,166,true,exact,5.4841389656066895,w1a,true,0.008733406762343065,16.06419055308849,warm,permuted
300,2.2470914018413168e-13,0.06478769011643408,3.734163386260065e-8,171,true,exact,6.35276985168457,w1a,true,0.006608103647168024,16.06419055308849,warm,permuted
300,3.9523939676655573e-13,0.06570445579389925,2.599618093329745e-6,167,true,exact,6.445757150650024,w1a,true,0.005000000000000002,16.06419055308849,warm,permuted
